Log_Variable,Lab_Variable,Well,Correlation,N_Wells,Avg_Correlation,Avg_Abs_Correlation,Std_Correlation,Correlation_Type,Consistent_Direction
Log_SFT2,Lab_XRD_Quartz,HRDH_1119,0.6080854311368147,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_SFT2,Lab_XRD_Quartz,HRDH_1804,-0.43953595286157177,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_SFT2,Lab_XRD_Quartz,HRDH_1867,0.5752016944775449,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_SFT2,Lab_XRD_Quartz,HRDH_697,-0.37253153269819694,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_GR,Lab_XRD_Quartz,HRDH_1119,0.39390210993251223,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_GR,Lab_XRD_Quartz,HRDH_1804,-0.15735665353654366,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_GR,Lab_XRD_Quartz,HRDH_1867,-0.8227708464459174,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_GR,Lab_XRD_Quartz,HRDH_697,-0.5529078889771666,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_HRD2,Lab_XRD_Quartz,HRDH_1119,0.505032355971865,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
Log_HRD2,Lab_XRD_Quartz,HRDH_1804,-0.4329045211187419,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
Log_HRD2,Lab_XRD_Quartz,HRDH_1867,0.6113369918136744,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
Log_HRD2,Lab_XRD_Quartz,HRDH_697,-0.3266980276134294,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
