TDEP    , BIT    , BVOL      , CAL       , CHT        , CN          , CVOL       , GR        , HRD1      , HRD2       , K           , LSN       , PE        , RTHU        , SFT2      , SHR        , SLGN     , SLTM      , SPD       , SSD      , SSN      , TEN      , TH         , U           , WTBH     , ZCOR          , ZDEN     , ZDNC
11157.5 , 8.375  , 201.6854  , 8.847752  , 795.4739   , 25.99729    , 91.202225  , 22.438068 , 227.54015 , 380.25974  , 2.7239962   , 473.31677 , 12.36788  , 1.8208609   , 104.716   , 0.1482152  , 3083.0   , 712.84814 , 21.082514 , 5510.742 , 1375.1874, 5178.6304, 1.931391   , 1.0607371   , 231.313  , -1.0764248    , 2.0089278, 2.0057073
11157.75, 8.375  , 201.5787  , 8.848637  , 794.6148   , 26.242119   , 91.162315  , 21.999792 , 211.26584 , 353.10458  , 2.6505225   , 477.4594  , 12.5630045, 1.710405    , 98.1219   , 0.14870687 , 3083.0   , 713.14813 , 21.088448 , 5384.6895, 1393.9518, 5179.846 , 1.8146207  , 1.0607622   , 230.96664, -1.0935057    , 2.0246694, 2.021328
11158.0 , 8.375  , 201.47198 , 8.846328  , 794.0747   , 25.870941   , 91.12238   , 20.88197  , 194.18602 , 324.11383  , 2.5658553   , 488.08963 , 12.860181 , 1.5153252   , 90.47355  , 0.14703916 , 3083.0   , 716.9178  , 21.101595 , 5071.256 , 1414.3094, 5180.9033, 1.5938171  , 1.0512081   , 230.69957, -1.1090899    , 2.046693 , 2.0431933
11158.25, 8.375  , 201.36531 , 8.840554  , 793.82684  , 24.967182   , 91.082504  , 19.344027 , 178.67807 , 297.38528  , 2.4890723   , 503.7549  , 13.171259 , 1.2534359   , 82.55895  , 0.14268228 , 3083.0   , 712.7775  , 21.118267 , 4579.924 , 1432.6715, 5182.1616, 1.2995284  , 1.0358955   , 230.60748, -1.1189824    , 2.074224 , 2.0705416
11158.5 , 8.375  , 201.25879 , 8.831866  , 793.6947   , 23.752504   , 91.04276   , 17.767384 , 167.18996 , 277.00208  , 2.4456546   , 522.3631  , 13.368184 , 0.98664683  , 75.56922  , 0.13616501 , 3083.0   , 709.7023  , 21.134281 , 4132.2954, 1447.0203, 5184.1997, 1.0094371  , 1.0225838   , 230.72888, -1.1189444    , 2.1046622, 2.1007957
11158.75, 8.375  , 201.15248 , 8.821706  , 793.5419   , 22.437496   , 91.00323   , 16.51066  , 161.90735 , 266.68164  , 2.4778934   , 542.1353  , 13.380442 , 0.7894959   , 70.94561  , 0.12952267 , 3083.0   , 705.87415 , 21.149015 , 3975.9573, 1457.1388, 5187.0938, 0.80515975 , 1.0200889   , 231.02014, -1.1069586    , 2.132289 , 2.128271
11159.0 , 8.375  , 201.0464  , 8.811919  , 793.3932   , 21.156536   , 90.96395   , 15.774599 , 164.29265 , 269.16196  , 2.6182334   , 561.9876  , 13.253474 , 0.6979298   , 69.93932  , 0.12541473 , 3082.5972, 710.2954  , 21.162712 , 4198.862 , 1464.0529, 5190.0693, 0.72107536 , 1.0334711   , 231.37088, -1.0845563    , 2.1497924, 2.1456876
11159.25, 8.375  , 200.94057 , 8.80406   , 793.36176  , 19.99033    , 90.924904  , 15.544942 , 174.61148 , 285.43683  , 2.8652816   , 581.1097  , 13.08869  , 0.67777294  , 73.08594  , 0.12515287 , 3082.0217, 713.43146 , 21.173746 , 4754.3896, 1468.9893, 5192.06  , 0.71945125 , 1.061521    , 231.65538, -1.0558659    , 2.1525233, 2.1484094
11159.5 , 8.375  , 200.83493 , 8.799369  , 793.48206  , 19.009861   , 90.88604   , 15.6390505, 191.534   , 313.93875  , 3.206798    , 598.2007  , 12.95977  , 0.677436    , 79.8553   , 0.12778158 , 3082.0   , 712.68884 , 21.178337 , 5460.1445, 1472.5552, 5192.534 , 0.7434107  , 1.0973904   , 231.79524, -1.0256504    , 2.1414876, 2.1374338
11159.75, 8.375  , 200.72939 , 8.798722  , 793.6505   , 18.294716   , 90.8473    , 15.837473 , 212.25735 , 350.45853  , 3.6162918   , 611.1219  , 12.889815 , 0.6760664   , 88.754715 , 0.13123907 , 3082.0   , 709.85406 , 21.174154 , 6051.1157, 1474.4478, 5191.969 , 0.7663437  , 1.1335739   , 231.79573, -0.99782413   , 2.1220398, 2.1180928
11160.0 , 8.375  , 200.62387 , 8.801838  , 793.74414  , 17.926554   , 90.80856   , 15.987803 , 233.28377 , 389.2042   , 4.071339    , 617.2909  , 12.872657 , 0.67307156  , 97.88741  , 0.13398284 , 3082.0   , 711.491   , 21.163689 , 6381.8887, 1473.7474, 5191.576 , 0.78591496 , 1.1677036   , 231.7122 , -0.9750069    , 2.1001558, 2.0963352
11160.25, 8.375  , 200.51826 , 8.807089  , 793.7224   , 17.961176   , 90.76976   , 16.023108 , 251.56732 , 424.70612  , 4.5440683   , 614.84094 , 12.895211 , 0.6708212   , 105.67645 , 0.13548926 , 3082.0   , 706.26404 , 21.153627 , 6481.808 , 1469.5293, 5192.255 , 0.80411845 , 1.1987282   , 231.5964 , -0.9585779    , 2.079785 , 2.0760882
11160.5 , 8.375  , 200.41255 , 8.812412  , 793.59814  , 18.389654   , 90.73082   , 15.964206 , 265.41962 , 453.5416   , 5.0044436   , 604.0047  , 12.94685  , 0.6711892   , 111.35317 , 0.13586403 , 3082.0   , 706.2221  , 21.150135 , 6444.1636, 1461.6045, 5193.712 , 0.8222656  , 1.225068    , 231.49826, -0.9487984    , 2.0623653, 2.05878
11160.75, 8.375  , 200.30669 , 8.815986  , 793.3761   , 19.138866   , 90.691765  , 15.870039 , 274.70544 , 474.86722  , 5.4276724   , 587.09436 , 13.020035 , 0.6781649   , 114.98569 , 0.13538077 , 3082.0   , 710.5289  , 21.153902 , 6360.3604, 1450.7668, 5194.5884, 0.8438117  , 1.244178    , 231.45721, -0.94494283   , 2.0477078, 2.0442216
11161.0 , 8.375  , 200.20076 , 8.8168955 , 793.0618   , 20.09641    , 90.65261   , 15.77129  , 280.36343 , 489.68207  , 5.7304606   , 567.3199  , 13.10515  , 0.69709456  , 117.12661 , 0.13427141 , 3082.0   , 713.6597  , 21.15852  , 6288.9067, 1438.4054, 5193.4756, 0.8715218  , 1.2502351   , 231.48416, -0.9455252    , 2.0351794, 2.0317826
11161.25, 8.375  , 200.0948  , 8.815339  , 792.6756   , 21.124426   , 90.61344   , 15.65004  , 283.68677 , 499.68082  , 5.8104844   , 547.77814 , 13.182033 , 0.72871363  , 118.38341 , 0.13270488 , 3082.0   , 709.4589  , 21.154186 , 6237.1133, 1425.9535, 5189.8745, 0.90315133 , 1.2396874   , 231.55806, -0.9486899    , 2.0244224, 2.021107
11161.5 , 8.375  , 199.98889 , 8.812377  , 792.21735  , 22.064344   , 90.57431   , 15.471452 , 285.79294 , 506.47552  , 5.614377    , 530.9407  , 13.219066 , 0.7761976   , 119.2109  , 0.13089404 , 3082.0   , 705.2502  , 21.134945 , 6198.349 , 1414.3674, 5184.582 , 0.9390191  , 1.2107295   , 231.64117, -0.9526943    , 2.0154233, 2.012179
11161.75, 8.375  , 199.88304 , 8.809521  , 791.6749   , 22.746353   , 90.535255  , 15.234263 , 287.4278  , 511.2184   , 5.1769834   , 518.56464 , 13.1875   , 0.84425354  , 119.96017 , 0.12926929 , 3082.0   , 707.46075 , 21.104555 , 6184.1094, 1403.9122, 5179.18  , 0.98095137 , 1.1637185   , 231.70268, -0.95627725   , 2.0082986, 2.005112
11162.0 , 8.375  , 199.77727 , 8.8082485 , 791.0906   , 23.04768    , 90.49626   , 14.992184 , 288.98312 , 514.35345  , 4.635383    , 511.52533 , 13.0802   , 0.92866856  , 120.95285 , 0.12849121 , 3082.0   , 710.7995  , 21.073915 , 6198.551 , 1394.6088, 5175.1235, 1.0255067  , 1.1064533   , 231.73369, -0.9587416    , 2.0032482, 2.0001025
11162.25, 8.375  , 199.67152 , 8.809767  , 790.5715   , 22.983595   , 90.4573    , 14.825878 , 290.5504  , 515.5424   , 4.119819    , 509.38132 , 12.917898 , 1.0235642   , 122.39147 , 0.12915857 , 3082.0   , 710.7112  , 21.054075 , 6219.131 , 1386.7974, 5173.066 , 1.0700777  , 1.0476265   , 231.74438, -0.9597965    , 2.0006804, 1.9975538
11162.5 , 8.375  , 199.56572 , 8.814483  , 790.1976   , 22.712423   , 90.418304  , 14.765282 , 291.96487 , 514.02014  , 3.6878943   , 510.45795 , 12.739402 , 1.1251158   , 124.18803 , 0.13143383 , 3082.0   , 712.2555  , 21.05036  , 6227.2217, 1381.1786, 5172.6963, 1.1144329  , 0.99244404  , 231.75027, -0.9593689    , 2.0011668, 1.9980326
11162.75, 8.375  , 199.45982 , 8.821724  , 789.9001   , 22.453886   , 90.37919   , 14.75803  , 292.9323  , 509.33875  , 3.356991    , 512.418   , 12.584594 , 1.2265619   , 125.94836 , 0.13490844 , 3082.0   , 712.0004  , 21.059248 , 6230.0815, 1378.3541, 5173.0913, 1.1576573  , 0.94526774  , 231.76413, -0.95754933   , 2.0050275, 2.001857
11163.0 , 8.375  , 199.35376 , 8.829921  , 789.4594   , 22.382694   , 90.339905  , 14.747379 , 293.30682 , 502.07272  , 3.1305003   , 513.1127  , 12.48096  , 1.3205256   , 127.21609 , 0.13877715 , 3082.0   , 710.62634 , 21.072233 , 6236.7427, 1378.1573, 5173.3403, 1.1995542  , 0.9092889   , 231.79047, -0.95467126   , 2.0117176, 2.0084887
11163.25, 8.375  , 199.24748 , 8.837192  , 788.64     , 22.552118   , 90.30042   , 14.735311 , 293.38388 , 494.00586  , 3.0073452   , 511.42072 , 12.439902 , 1.3960512   , 127.815796, 0.14217429 , 3082.0   , 711.6528  , 21.083054 , 6244.6675, 1379.2573, 5173.0205, 1.2379572  , 0.88711655  , 231.82591, -0.9513869    , 2.0194578, 2.0161638
11163.5 , 8.375  , 199.14105 , 8.842086  , 787.3408   , 22.879011   , 90.260765  , 14.76175  , 293.93057 , 487.59396  , 3.016278    , 507.63196 , 12.461958 , 1.4249735   , 128.01715 , 0.14447162 , 3082.0   , 708.71594 , 21.091583 , 6252.315 , 1379.5524, 5172.2744, 1.2630744  , 0.8864271   , 231.86626, -0.9485861    , 2.0255527, 2.0222085
11163.75, 8.375  , 199.03448 , 8.844074  , 785.65326  , 23.22917    , 90.220985  , 14.873323 , 295.84424 , 484.92233  , 3.2011588   , 502.67953 , 12.545245 , 1.3875325   , 128.3757  , 0.14538805 , 3082.0   , 709.3943  , 21.101809 , 6263.698 , 1377.0984, 5171.486 , 1.2668023  , 0.9137119   , 231.9085 , -0.9471144    , 2.0274496, 2.0240898
11164.0 , 8.375  , 198.92787 , 8.843515  , 783.8139   , 23.547812   , 90.18117   , 15.092381 , 299.6489  , 486.77908  , 3.5951781   , 496.89267 , 12.690016 , 1.2926877   , 129.35808 , 0.14489754 , 3082.0   , 711.7963  , 21.116814 , 6283.35  , 1371.0032, 5171.0654, 1.248385   , 0.96801496  , 231.9471 , -0.9474438    , 2.0239408, 2.0206075
11164.25, 8.375  , 198.82127 , 8.841327  , 782.09546  , 23.892595   , 90.14136   , 15.370139 , 305.15787 , 492.47574  , 4.248278    , 489.89963 , 12.892664 , 1.1579689   , 131.02596 , 0.14304839 , 3082.0   , 713.9803  , 21.134933 , 6303.1865, 1361.9597, 5171.446 , 1.2064676  , 1.0464522   , 231.96954, -0.9495337    , 2.015622 , 2.012354
11164.5 , 8.375  , 198.71472 , 8.838618  , 780.71545  , 24.392145   , 90.10159   , 15.594766 , 311.48724 , 500.48282  , 5.155596    , 481.1265  , 13.131087 , 1.0105525   , 133.01433 , 0.13986216 , 3082.0   , 710.9032  , 21.150715 , 6308.1587, 1351.9545, 5173.043 , 1.1449853  , 1.1389375   , 231.9637 , -0.9529595    , 2.004343 , 2.0011654
11164.75, 8.375  , 198.60825 , 8.83623   , 779.7749   , 25.158026   , 90.061905  , 15.679701 , 317.3711  , 509.28632  , 6.249687    , 470.42426 , 13.357349 , 0.87408024  , 134.79935 , 0.13546123 , 3082.0   , 708.82916 , 21.15943  , 6294.148 , 1343.1068, 5175.833 , 1.0723355  , 1.2327266   , 231.9283 , -0.95714855   , 1.9922397, 1.9891617
11165.0 , 8.375  , 198.50183 , 8.834394  , 779.2492   , 26.150078   , 90.02227   , 15.622749 , 321.57922 , 517.7999   , 7.4870553   , 458.92398 , 13.511952 , 0.7532436   , 136.00856 , 0.13036545 , 3082.0   , 706.3169  , 21.16135  , 6265.6733, 1336.6182, 5179.1655, 0.9922079  , 1.3230762   , 231.8765 , -0.9615315    , 1.9811075, 1.978123
11165.25, 8.375  , 198.39545 , 8.832752  , 779.0425   , 27.11364    , 89.98268   , 15.515104 , 323.25397 , 525.23346  , 8.717086    , 449.0954  , 13.552325 , 0.6479464   , 136.54234 , 0.12560421 , 3082.0   , 707.9069  , 21.159397 , 6235.3926, 1332.6228, 5182.123 , 0.9073072  , 1.4054971   , 231.83072, -0.96557176   , 1.9722937, 1.969385
11165.5 , 8.375  , 198.28911 , 8.830411  , 779.0466   , 27.670694   , 89.94313   , 15.50099  , 322.08957 , 530.82587  , 9.741734    , 443.76508 , 13.473793 , 0.5554208   , 136.50531 , 0.122388   , 3082.0   , 710.2118  , 21.156494 , 6218.1113, 1330.731 , 5183.942 , 0.81748515 , 1.4763805   , 231.81165, -0.96876675   , 1.966795 , 1.9639355
11165.75, 8.375  , 198.18283 , 8.826735  , 779.1446   , 27.542307   , 89.90363   , 15.680805 , 318.33942 , 533.7836   , 10.314686   , 444.84357 , 13.309023 , 0.467006    , 136.08067 , 0.12154886 , 3082.0   , 714.8906  , 21.153614 , 6209.576 , 1330.7213, 5184.139 , 0.7148775  , 1.5351427   , 231.82497, -0.97068685   , 1.9652847, 1.9624413
11166.0 , 8.375  , 198.07663 , 8.82218   , 779.18304  , 26.757576   , 89.86423   , 16.04936  , 312.6756  , 533.4265   , 10.111762   , 452.35245 , 13.1086235, 0.37908006  , 135.42888 , 0.12316812 , 3082.0   , 714.8506  , 21.148737 , 6194.4595, 1332.9213, 5182.746 , 0.59636295 , 1.576602    , 231.85562, -0.9710378    , 1.9680698, 1.9652057
11166.25, 8.375  , 197.97055 , 8.818072  , 779.0068   , 25.62295    , 89.824936  , 16.520487 , 305.9683  , 529.3843   , 9.222311    , 464.47968 , 12.917187 , 0.29801252  , 134.62933 , 0.12660003 , 3082.0   , 711.3568  , 21.13969  , 6172.452 , 1338.0786, 5180.279 , 0.4750371  , 1.59525     , 231.88028, -0.9697151    , 1.9750469, 1.9721262
11166.5 , 8.375  , 197.86458 , 8.815733  , 778.55304  , 24.491941   , 89.785736  , 16.97839  , 299.03986 , 521.71436  , 8.069089    , 478.61945 , 12.759513 , 0.23168175  , 133.67603 , 0.1308279  , 3082.0   , 704.96356 , 21.128408 , 6160.3716, 1346.7926, 5177.3374, 0.36886024 , 1.5909092   , 231.88316, -0.9668238    , 1.9857318, 1.9827235
11166.75, 8.375  , 197.75865 , 8.815432  , 777.8914   , 23.554949   , 89.7466    , 17.307302 , 292.45212 , 510.89716  , 6.9783273   , 492.84058 , 12.642148 , 0.1845552   , 132.5191  , 0.13492306 , 3082.0   , 705.5455  , 21.121523 , 6174.073 , 1358.9281, 5174.381 , 0.28975704 , 1.5674777   , 231.86021, -0.96265435   , 1.9993727, 1.9962531
11167.0 , 8.375  , 197.65273 , 8.81598   , 777.2032   , 22.789988   , 89.70746   , 17.434496 , 286.436   , 497.79343  , 6.0778627   , 506.8217  , 12.564331 , 0.15852551  , 131.11388 , 0.13833942 , 3082.0   , 710.8808  , 21.125048 , 6207.5205, 1373.5372, 5171.7944, 0.24282841 , 1.5298321   , 231.82115, -0.95764077   , 2.0150254, 2.011782
11167.25, 8.375  , 197.54678 , 8.815363  , 776.6991   , 22.049187   , 89.66831   , 17.35238  , 280.99756 , 483.65295  , 5.3128304   , 521.70435 , 12.526984 , 0.15198149  , 129.4449  , 0.1409092  , 3082.0   , 710.074   , 21.137867 , 6235.5537, 1389.385 , 5169.8203, 0.2246051  , 1.4778731   , 231.78297, -0.952325     , 2.0315   , 2.0281324
11167.5 , 8.375  , 197.44086 , 8.812153  , 776.5281   , 21.184952   , 89.62918   , 17.09428  , 276.06512 , 470.04556  , 4.5930295   , 539.13385 , 12.53157  , 0.16315256  , 127.52512 , 0.14262664 , 3082.0   , 712.9746  , 21.150871 , 6246.2563, 1405.5092, 5168.541 , 0.22931953 , 1.4088069   , 231.75752, -0.9472939    , 2.0473554, 2.0438747
11167.75, 8.375  , 197.335   , 8.806383  , 776.72876  , 20.178762   , 89.590126  , 16.710884 , 271.53314 , 458.45718  , 3.9158983   , 559.5782  , 12.571461 , 0.1960924   , 125.38538 , 0.14345565 , 3082.0   , 713.5053  , 21.153488 , 6251.3047, 1421.3984, 5167.957 , 0.25801507 , 1.3234423   , 231.74588, -0.9430239    , 2.0612504, 2.0576768
11168.0 , 8.375  , 197.22931 , 8.799448  , 777.24646  , 19.155346   , 89.55121   , 16.276783 , 267.20728 , 449.58853  , 3.320381    , 581.4904  , 12.627502 , 0.25690845  , 123.04811 , 0.14335492 , 3082.0   , 712.02155 , 21.142046 , 6254.3086, 1436.8021, 5167.8413, 0.31256557 , 1.2273508   , 231.74231, -0.93965757   , 2.0726535, 2.0690079
11168.25, 8.375  , 197.12376 , 8.793512  , 777.9725   , 18.270761   , 89.51245   , 15.889046 , 262.77576 , 442.85834  , 2.8430934   , 602.241   , 12.675724 , 0.34436026  , 120.484055, 0.1424699  , 3082.0   , 707.3752  , 21.12418  , 6242.8506, 1451.488 , 5167.6846, 0.38659093 , 1.1324315   , 231.73714, -0.93687      , 2.0823615, 2.0786564
11168.5 , 8.375  , 197.01839 , 8.7902975 , 778.7809   , 17.640135   , 89.47385   , 15.658937 , 257.92734 , 436.66016  , 2.4919116   , 619.17737 , 12.703484 , 0.4506902   , 117.62527 , 0.14122833 , 3082.0   , 706.3025  , 21.112658 , 6216.092 , 1465.2134, 5166.9595, 0.47013524 , 1.0502163   , 231.72595, -0.9340025    , 2.0921948, 2.0884297
11168.75, 8.375  , 196.91307 , 8.790078  , 779.5716   , 17.327982   , 89.43532   , 15.690909 , 252.60855 , 429.37726  , 2.2339358   , 630.3085  , 12.723166 , 0.57209927  , 114.5009  , 0.14016291 , 3082.0   , 709.88184 , 21.115932 , 6194.392 , 1477.8699, 5165.4116, 0.55936795 , 0.982824    , 231.71397, -0.9304531    , 2.1038332, 2.0999968
11169.0 , 8.375  , 196.80775 , 8.79195   , 780.2929   , 17.331306   , 89.3968    , 16.019745 , 247.25253 , 420.54016  , 2.0389066   , 635.1354  , 12.771723 , 0.70489836  , 111.39352 , 0.13955298 , 3082.0   , 712.6657  , 21.132626 , 6200.1216, 1489.452 , 5163.3296, 0.6522555  , 0.9287017   , 231.70403, -0.9261067    , 2.117467 , 2.1135495
11169.25, 8.375  , 196.70241 , 8.794635  , 780.91034  , 17.584496   , 89.35822   , 16.565159 , 242.7674  , 411.36578  , 1.8982887   , 634.67957 , 12.890093 , 0.8355899   , 108.81437 , 0.13912754 , 3082.0   , 710.93994 , 21.151922 , 6235.2095, 1499.7777, 5161.719 , 0.74080145 , 0.88840073  , 231.69249, -0.9215322    , 2.131153 , 2.1271572
11169.5 , 8.375  , 196.59698 , 8.796856  , 781.4139   , 17.993917   , 89.31959   , 17.161184 , 240.18866 , 404.27728  , 1.8201547   , 630.58527 , 13.092161 , 0.93938845  , 107.248764, 0.138079   , 3082.0   , 708.1063  , 21.160667 , 6280.6035, 1508.2311, 5161.9106, 0.81302786 , 0.86595076  , 231.68234, -0.91778517   , 2.141451 , 2.1373982
11169.75, 8.375  , 196.4915  , 8.797641  , 781.86285  , 18.45697    , 89.2809    , 17.623722 , 240.1214  , 401.5881   , 1.831868    , 624.4658  , 13.34809  , 0.980079    , 106.851265, 0.13552505 , 3082.0   , 708.2432  , 21.152727 , 6314.487 , 1513.7023, 5164.6074, 0.8529937  , 0.87040854  , 231.68599, -0.91585463   , 2.145264 , 2.1411905
11170.0 , 8.375  , 196.38602 , 8.796869  , 782.3513   , 18.872366   , 89.242195  , 17.820757 , 242.30179 , 404.06396  , 1.9555583   , 617.671   , 13.597941 , 0.94150156  , 107.314705, 0.13120215 , 3082.0   , 707.2592  , 21.134598 , 6323.5366, 1514.8999, 5169.3604, 0.85275173 , 0.90703213  , 231.7157 , -0.91605115   , 2.1418865, 2.137831
11170.25, 8.375  , 196.28053 , 8.795392  , 782.91034  , 19.167816   , 89.20351   , 17.72936  , 245.57736 , 410.2134   , 2.2031496   , 611.1072  , 13.78138  , 0.8484608   , 107.97981 , 0.12580404 , 3082.0   , 712.3615  , 21.121122 , 6305.395 , 1511.1288, 5174.825 , 0.8231036  , 0.97329897  , 231.7772 , -0.91774327   , 2.1338134, 2.129802
11170.5 , 8.375  , 196.1751  , 8.794393  , 783.44165  , 19.319014   , 89.16485   , 17.450533 , 248.3218  , 416.71332  , 2.5939755   , 605.30853 , 13.85791  , 0.7387383   , 108.09417 , 0.12062035 , 3082.0   , 712.0424  , 21.124104 , 6271.899 , 1503.0092, 5179.333 , 0.78181624 , 1.0625861   , 231.86337, -0.91960394   , 2.1257665, 2.1218
11170.75, 8.375  , 196.06967 , 8.794818  , 783.74445  , 19.330885   , 89.126236  , 17.145063 , 249.02419 , 419.68716  , 3.119246    , 600.8401  , 13.811621 , 0.6470873   , 107.10274 , 0.11686892 , 3082.0   , 710.57837 , 21.142958 , 6247.4463, 1492.4244, 5181.768 , 0.74773353 , 1.1585809   , 231.94777, -0.920149     , 2.1227806, 2.1188307
11171.0 , 8.375  , 195.96426 , 8.797     , 783.60333  , 19.209978   , 89.08759   , 16.919401 , 246.74295 , 416.20352  , 3.7210276   , 598.5059  , 13.649789 , 0.58865476  , 104.86395 , 0.11531489 , 3082.0   , 708.39923 , 21.165005 , 6249.116 , 1481.7723, 5182.2363, 0.73032296 , 1.2421718   , 231.99545, -0.9182467    , 2.1285224, 2.1245394
11171.25, 8.375  , 195.85878 , 8.800442  , 782.9387   , 18.951523   , 89.0489    , 16.785564 , 241.28978 , 405.42566  , 4.346903    , 599.21295 , 13.399457 , 0.5570569   , 101.67764 , 0.11624528 , 3082.0   , 703.67523 , 21.174173 , 6265.268 , 1473.0328, 5181.8447, 0.72710407 , 1.3057224   , 231.98872, -0.9134559    , 2.1442993, 2.1402302
11171.5 , 8.375  , 195.7532  , 8.804272  , 781.9058   , 18.556625   , 89.010124  , 16.690935 , 233.22166 , 388.98325  , 4.97488     , 603.4229  , 13.100477 , 0.55550915  , 98.105064 , 0.11953514 , 3082.0   , 705.9016  , 21.162008 , 6277.3047, 1467.081 , 5181.936 , 0.74730456 , 1.3450598   , 231.93912, -0.90618986   , 2.1686606, 2.1644697
11171.75, 8.375  , 195.64755 , 8.807778  , 780.8065   , 18.08641    , 88.97125   , 16.55128  , 223.73463 , 370.3393   , 5.605982    , 610.1189  , 12.797163 , 0.5915054   , 94.72315  , 0.124701716, 3082.0   , 706.5657  , 21.131838 , 6289.014 , 1463.5658, 5183.252 , 0.80267066 , 1.3570698   , 231.88544, -0.89767855   , 2.1975946, 2.193274
11172.0 , 8.375  , 195.54181 , 8.810694  , 779.9604   , 17.67929    , 88.932304  , 16.288443 , 214.42995 , 353.42422  , 6.283936    , 616.50006 , 12.532857 , 0.6593516   , 91.964294 , 0.13099863 , 3082.0   , 711.66595 , 21.094238 , 6305.7427, 1461.4398, 5185.4097, 0.8882828  , 1.3478307   , 231.87209, -0.8896751    , 2.2254841, 2.221054
11172.25, 8.375  , 195.43602 , 8.813215  , 779.5566   , 17.489729   , 88.89328   , 15.859333 , 206.87703 , 341.1476   , 6.9792113   , 619.20245 , 12.344115 , 0.7658647   , 90.037056 , 0.13751549 , 3082.0   , 709.3352  , 21.060616 , 6317.141 , 1459.6874, 5187.1445, 1.0068096  , 1.3170149   , 231.91646, -0.8838786    , 2.2469172, 2.2424135
11172.5 , 8.375  , 195.33015 , 8.815884  , 779.54346  , 17.626099   , 88.8542    , 15.290408 , 202.132   , 334.68137  , 7.4391127   , 615.8702  , 12.252247 , 0.92790526  , 88.9503   , 0.1433122  , 3082.0   , 715.0689  , 21.035725 , 6322.1514, 1457.7646, 5187.394 , 1.1610832  , 1.2556431   , 232.00157, -0.88133025   , 2.2585554, 2.254015
11172.75, 8.375  , 195.22423 , 8.818617  , 779.7015   , 18.1044     , 88.815056  , 14.680206 , 200.56381 , 333.7969   , 7.445091    , 606.3799  , 12.254971 , 1.1333947   , 88.62355  , 0.14753036 , 3082.0   , 707.6471  , 21.018661 , 6326.6455, 1455.5587, 5185.9414, 1.3242328  , 1.1728109   , 232.09163, -0.88220227   , 2.2597017, 2.2551568
11173.0 , 8.375  , 195.11823 , 8.820944  , 779.83246  , 18.830334   , 88.77584   , 14.138055 , 201.97595 , 337.5881   , 7.0830355   , 592.97064 , 12.324848 , 1.3646123   , 89.01999  , 0.14961205 , 3082.0   , 707.09564 , 21.006214 , 6315.308 , 1453.1329, 5183.4463, 1.4759399  , 1.0857608   , 232.15358, -0.88596505   , 2.2516801, 2.2471583
11173.25, 8.375  , 195.01218 , 8.822392  , 779.88074  , 19.633076   , 88.736565  , 13.766137 , 205.9069  , 345.10214  , 6.4933634   , 578.9081  , 12.42069  , 1.6118045   , 90.20731  , 0.1495586  , 3082.0   , 708.9673  , 20.997488 , 6268.7354, 1450.3699, 5180.906 , 1.6103121  , 1.0020823   , 232.16989, -0.8917747    , 2.2366335, 2.2321599
11173.5 , 8.375  , 194.90608 , 8.822585  , 779.9255   , 20.353771   , 88.697266  , 13.672212 , 211.89105 , 355.59863  , 5.8273015   , 566.4976  , 12.505946 , 1.8417187   , 92.271454 , 0.14798349 , 3082.0   , 711.2532  , 20.994352 , 6199.164 , 1446.6687, 5178.9243, 1.7128589  , 0.9318476   , 232.14267, -0.8988158    , 2.2166135, 2.2122104
11173.75, 8.375  , 194.79999 , 8.821855  , 780.0774   , 20.947199   , 88.65796   , 13.969857 , 219.53448 , 368.45544  , 5.080604    , 555.8265  , 12.563025 , 2.08709     , 95.15869  , 0.14582965 , 3082.0   , 711.9782  , 20.99915  , 6144.5415, 1441.1622, 5177.188 , 1.8071891  , 0.8697752   , 232.09438, -0.90646714   , 2.193322 , 2.189012
11174.0 , 8.375  , 194.69392 , 8.821407  , 780.35693  , 21.494223   , 88.61867   , 14.710464 , 228.39166 , 382.9066   , 4.000093    , 545.3382  , 12.59553  , 2.5294228   , 98.60155  , 0.14392368 , 3082.0   , 719.71625 , 21.010767 , 6135.192 , 1433.3206, 5174.9995, 1.9627489  , 0.78458464  , 232.05177, -0.9142961    , 2.1683443, 2.1641455
11174.25, 8.375  , 194.58784 , 8.82197   , 780.60425  , 22.120562   , 88.57939   , 15.783433 , 237.7755  , 397.88754  , 2.8526647   , 533.4278  , 12.617385 , 3.3035104   , 102.184395, 0.14265336 , 3082.0   , 712.8449  , 21.02542  , 6168.4277, 1423.3748, 5171.841 , 2.1913352  , 0.67348975  , 232.03445, -0.92198855   , 2.1433938, 2.1393175
11174.5 , 8.375  , 194.48177 , 8.822921  , 780.5904   , 22.901665   , 88.5401    , 16.932314 , 246.72862 , 412.18854  , 2.0054877   , 519.7309  , 12.637313 , 4.405737    , 105.47482 , 0.14193253 , 3082.0   , 708.4004  , 21.041145 , 6217.843 , 1412.3691, 5167.93  , 2.4431915  , 0.5630691   , 232.05074, -0.9293227    , 2.1201813, 2.1162295
11174.75, 8.375  , 194.37567 , 8.82301   , 780.18567  , 23.805244   , 88.500786  , 17.878864 , 254.28511 , 424.80322  , 1.4692827   , 505.49545 , 12.651857 , 5.6870127   , 108.143326, 0.14144987 , 3082.0   , 710.9553  , 21.060068 , 6252.0474, 1401.9076, 5164.1787, 2.6701634  , 0.4728972   , 232.09578, -0.9361873    , 2.0999856, 2.0961514
